LSOA_ID,traffic_signals,surveillance,traffic_sign,total_facilities,Road_Length,total_per_km
E01003752,3.0,0.0,0.0,3.0,5059.821755,0.5929062613787667
E01003753,1.0,0.0,0.0,1.0,3339.649117,0.29943265443954725
E01003754,0.0,0.0,0.0,0.0,2926.803061,0.0
E01003755,5.0,0.0,0.0,5.0,4018.28298,1.2443125645670678
E01003756,0.0,0.0,0.0,0.0,3602.242802,0.0
E01003757,0.0,0.0,0.0,0.0,3077.832091,0.0
E01003759,0.0,0.0,0.0,0.0,3737.707145,0.0
E01003760,2.0,0.0,0.0,2.0,5470.563563,0.36559304667017173
E01003761,2.0,0.0,0.0,2.0,1837.752353,1.0882859144406165
E01003762,3.0,0.0,0.0,3.0,4440.87357,0.6755427626371269
E01003763,5.0,0.0,0.0,5.0,8789.23299,0.5688778538114506
E01003764,4.0,0.0,0.0,4.0,8657.004065,0.4620536123081976
E01003765,0.0,0.0,0.0,0.0,6295.497999,0.0
E01003766,0.0,0.0,0.0,0.0,2120.025226,0.0
E01003767,3.0,0.0,0.0,3.0,3155.298438,0.9507816959151298
E01003768,1.0,0.0,0.0,1.0,2480.566843,0.40313366391312355
E01003769,11.0,0.0,0.0,11.0,4101.117369,2.682195853049238
E01003770,3.0,0.0,0.0,3.0,7101.514857,0.4224450783261946
E01003771,0.0,0.0,0.0,0.0,2847.919181,0.0
E01003772,0.0,0.0,0.0,0.0,2512.115919,0.0
E01003773,2.0,0.0,0.0,2.0,3939.494027,0.5076794091557586
E01003774,2.0,0.0,0.0,2.0,4505.135843,0.4439377789479011
E01003775,0.0,0.0,0.0,0.0,5104.444373,0.0
E01003776,5.0,0.0,0.0,5.0,5512.557643,0.9070199939494764
E01003777,0.0,0.0,0.0,0.0,4264.347682,0.0
E01003778,11.0,0.0,0.0,11.0,6355.965933,1.7306574824273842
E01003779,2.0,0.0,0.0,2.0,2654.408279,0.7534635933073052
E01003780,0.0,0.0,0.0,0.0,3369.619971,0.0
E01003781,5.0,0.0,0.0,5.0,3146.33951,1.5891482734487228
E01003782,0.0,0.0,0.0,0.0,2805.606642,0.0
E01003783,6.0,0.0,0.0,6.0,4200.390544,1.4284386028272136
E01003784,0.0,0.0,0.0,0.0,2304.793611,0.0
E01003785,0.0,0.0,0.0,0.0,3738.493795,0.0
E01003786,0.0,0.0,0.0,0.0,2090.728066,0.0
E01003787,0.0,0.0,0.0,0.0,2308.691051,0.0
E01003788,5.0,0.0,0.0,5.0,3154.599321,1.5849873442612081
E01003789,5.0,0.0,0.0,5.0,6688.831387,0.7475147317538444
E01003790,0.0,0.0,0.0,0.0,10871.99836,0.0
E01003791,7.0,0.0,0.0,7.0,6697.52683,1.0451619198664712
E01003792,0.0,0.0,0.0,0.0,4694.273581,0.0
E01003793,2.0,0.0,0.0,2.0,4896.027998,0.40849439603225085
E01003794,0.0,0.0,0.0,0.0,4599.480533,0.0
E01003795,2.0,0.0,0.0,2.0,8627.201552,0.23182488411162136
E01003796,0.0,0.0,0.0,0.0,4301.855076,0.0
E01003797,0.0,0.0,0.0,0.0,4903.652456,0.0
E01003798,0.0,0.0,0.0,0.0,3538.794832,0.0
E01003799,5.0,0.0,0.0,5.0,4756.216083,1.0512558539699972
E01003800,2.0,0.0,0.0,2.0,3463.930297,0.5773788236247527
E01003801,5.0,0.0,0.0,5.0,4480.745775,1.1158856697242545
E01003802,0.0,0.0,0.0,0.0,3720.356511,0.0
E01003803,0.0,0.0,0.0,0.0,3096.869162,0.0
E01003804,2.0,0.0,0.0,2.0,3894.634451,0.5135270139374629
E01003805,0.0,0.0,0.0,0.0,6879.497574,0.0
E01003806,0.0,0.0,0.0,0.0,12588.62581,0.0
E01003807,5.0,0.0,0.0,5.0,4146.10487,1.2059511654368742
E01003808,0.0,0.0,0.0,0.0,3163.567234,0.0
E01003809,0.0,0.0,0.0,0.0,4287.389516,0.0
E01003810,2.0,0.0,0.0,2.0,3429.159209,0.5832333461657015
E01003811,0.0,0.0,0.0,0.0,4001.736069,0.0
E01003812,4.0,0.0,0.0,4.0,4964.265951,0.8057586034838123
E01003813,0.0,0.0,0.0,0.0,5210.279464,0.0
E01003814,1.0,0.0,0.0,1.0,5123.940512,0.195162296997409
E01003815,3.0,0.0,0.0,3.0,5863.469959,0.5116424269208062
E01003816,4.0,1.0,0.0,5.0,20183.49617,0.2477271508308761
E01003817,4.0,0.0,0.0,4.0,23012.11121,0.17382151352813666
E01003818,0.0,0.0,0.0,0.0,5061.445967,0.0
E01003819,0.0,0.0,0.0,0.0,6489.877586,0.0
E01003820,0.0,0.0,0.0,0.0,5731.148748,0.0
E01003821,8.0,0.0,0.0,8.0,4332.404686,1.846549567691978
E01003822,0.0,0.0,0.0,0.0,4363.236257,0.0
E01003823,1.0,0.0,0.0,1.0,25491.84556,0.039228230755058754
E01003824,0.0,0.0,0.0,0.0,4937.935117,0.0
E01003825,0.0,1.0,0.0,1.0,5214.040228,0.19178985129993514
E01003826,2.0,0.0,0.0,2.0,11497.26775,0.17395437276826053
E01003827,1.0,0.0,0.0,1.0,6772.807808,0.1476492509973199
E01003828,0.0,0.0,0.0,0.0,5372.246572,0.0
E01003829,4.0,0.0,0.0,4.0,4566.808915,0.8758851255767947
E01003830,0.0,0.0,0.0,0.0,5830.289411,0.0
E01003831,0.0,0.0,0.0,0.0,4140.276849,0.0
E01003832,0.0,0.0,0.0,0.0,3130.695702,0.0
E01003833,0.0,0.0,0.0,0.0,3486.973239,0.0
E01003834,6.0,0.0,0.0,6.0,9980.05595,0.601199034360123
E01003835,0.0,0.0,0.0,0.0,3674.365833,0.0
E01003836,0.0,0.0,0.0,0.0,3468.350792,0.0
E01003837,0.0,0.0,0.0,0.0,6015.464428,0.0
E01003838,0.0,0.0,0.0,0.0,4331.12017,0.0
E01003839,1.0,0.0,0.0,1.0,4713.698869,0.21214762075205446
E01003840,1.0,0.0,0.0,1.0,4033.238749,0.24793969864738102
E01003841,0.0,0.0,0.0,0.0,4937.410623,0.0
E01003842,2.0,0.0,0.0,2.0,5456.705496,0.36652152135864513
E01003843,0.0,0.0,0.0,0.0,5370.865195,0.0
E01003844,0.0,0.0,0.0,0.0,5485.695605,0.0
E01003845,10.0,0.0,0.0,10.0,5113.961611,1.95543118244968
E01003846,0.0,0.0,0.0,0.0,3822.553653,0.0
E01003847,2.0,1.0,0.0,3.0,6515.626954,0.4604315165953867
E01003848,1.0,0.0,0.0,1.0,4007.243605,0.24954809304636721
E01003849,0.0,0.0,0.0,0.0,3514.375736,0.0
E01003851,2.0,0.0,0.0,2.0,4728.393474,0.4229766433350762
E01003852,16.0,0.0,0.0,16.0,7533.167308,2.1239406143294435
E01003853,1.0,0.0,0.0,1.0,3644.237021,0.27440586170369186
E01003854,2.0,0.0,0.0,2.0,3034.959587,0.6589873580415487
E01003855,3.0,0.0,0.0,3.0,5432.3702,0.5522451323365258
E01003856,0.0,0.0,0.0,0.0,2336.319524,0.0
E01003857,0.0,0.0,0.0,0.0,3108.065631,0.0
E01003858,0.0,0.0,0.0,0.0,4045.607021,0.0
E01003859,1.0,0.0,0.0,1.0,3904.388105,0.2561220793392413
E01003860,17.0,0.0,0.0,17.0,6118.545053,2.7784383138054505
E01003861,0.0,0.0,0.0,0.0,3677.739566,0.0
E01003862,1.0,0.0,0.0,1.0,3673.725821,0.27220322057888274
E01003863,1.0,0.0,0.0,1.0,2551.351922,0.39194906487698566
E01003864,2.0,0.0,0.0,2.0,4761.715082,0.42001673043401977
E01003865,4.0,0.0,0.0,4.0,2662.839537,1.5021558544629645
E01003866,3.0,0.0,0.0,3.0,2583.193652,1.1613531171684686
E01003867,14.0,1.0,0.0,15.0,7103.914675,2.1115118475152577
E01003868,0.0,0.0,0.0,0.0,3001.921114,0.0
E01003869,2.0,3.0,0.0,5.0,5029.718261,0.9940914660706878
E01003870,6.0,2.0,0.0,8.0,6099.862751,1.3115049184817307
E01003871,0.0,0.0,0.0,0.0,3018.295398,0.0
E01003872,13.0,0.0,0.0,13.0,5337.559935,2.4355698405848436
E01003873,1.0,1.0,0.0,2.0,3770.722164,0.5304023773203144
E01003874,0.0,0.0,0.0,0.0,2793.140189,0.0
E01003875,3.0,0.0,0.0,3.0,6493.713359,0.4619852824027307
E01003876,18.0,2.0,0.0,20.0,8857.988208,2.2578490206091275
E01003877,0.0,0.0,0.0,0.0,3074.080978,0.0
E01003878,0.0,0.0,0.0,0.0,5184.547294,0.0
E01003879,0.0,0.0,0.0,0.0,3221.553044,0.0
E01003880,0.0,0.0,0.0,0.0,3945.979679,0.0
E01003881,0.0,0.0,0.0,0.0,3662.012909,0.0
E01003882,7.0,7.0,0.0,14.0,4617.361574,3.032034588504591
E01003883,0.0,3.0,0.0,3.0,3887.855371,0.7716336421301511
E01003884,2.0,2.0,0.0,4.0,4754.006122,0.8413956350391086
E01003885,2.0,5.0,0.0,7.0,4548.669807,1.5389114393899552
E01003886,2.0,0.0,0.0,2.0,3619.871674,0.5525057737171044
E01003887,0.0,0.0,0.0,0.0,4563.102756,0.0
E01003888,10.0,0.0,0.0,10.0,10237.38532,0.9768119190027714
E01003889,0.0,1.0,0.0,1.0,16088.33762,0.06215682587098765
E01003890,0.0,0.0,0.0,0.0,3925.222309,0.0
E01003891,5.0,0.0,0.0,5.0,5063.833107,0.9873943106632483
E01003892,2.0,0.0,0.0,2.0,4704.322419,0.42514092824979904
E01003893,1.0,0.0,0.0,1.0,3771.307596,0.26516002064128635
E01003894,2.0,0.0,0.0,2.0,3094.462833,0.6463157284267825
E01003895,4.0,0.0,0.0,4.0,5382.112165,0.7432026456104154
E01003896,10.0,8.0,0.0,18.0,5881.595663,3.060393986828197
E01003897,8.0,19.0,0.0,27.0,4550.626338,5.933249182543627
E01003898,1.0,3.0,0.0,4.0,3455.873367,1.1574498180968793
E01003899,0.0,0.0,0.0,0.0,3182.917686,0.0
E01003900,5.0,0.0,0.0,5.0,4517.743245,1.1067472693437672
E01003901,0.0,0.0,0.0,0.0,6357.081776,0.0
E01003902,2.0,0.0,0.0,2.0,4225.316326,0.47333734227026486
E01003903,11.0,0.0,0.0,11.0,7340.984322,1.4984366561081452
E01003904,0.0,0.0,0.0,0.0,3364.366903,0.0
E01003905,0.0,0.0,0.0,0.0,5736.688639,0.0
E01003906,0.0,0.0,0.0,0.0,3249.517215,0.0
E01003907,0.0,0.0,0.0,0.0,4691.335,0.0
E01003908,0.0,0.0,0.0,0.0,4263.198738,0.0
E01003909,0.0,0.0,0.0,0.0,4536.379702,0.0
E01003910,0.0,0.0,0.0,0.0,6489.074028,0.0
E01003911,7.0,0.0,0.0,7.0,2427.103587,2.884096104300306
E01003912,0.0,0.0,0.0,0.0,1355.653829,0.0
E01003913,1.0,0.0,0.0,1.0,3970.155732,0.2518792882455121
E01003914,1.0,0.0,0.0,1.0,2683.621404,0.37263080347677835
E01003915,2.0,0.0,0.0,2.0,1950.664374,1.0252917040253486
E01003916,7.0,0.0,0.0,7.0,3372.306441,2.075730697215129
E01003917,0.0,0.0,0.0,0.0,2005.834989,0.0
E01003918,0.0,0.0,0.0,0.0,2142.342604,0.0
E01003919,2.0,0.0,0.0,2.0,2702.901271,0.7399456359943382
E01003920,2.0,0.0,0.0,2.0,2157.210667,0.927123173733129
E01003921,13.0,0.0,0.0,13.0,2559.880305,5.078362443200249
E01003922,4.0,0.0,0.0,4.0,3542.60347,1.12911310392862
E01003923,7.0,0.0,0.0,7.0,2180.989657,3.209552130397838
E01003924,3.0,0.0,0.0,3.0,1466.773547,2.045305497999958
E01003925,1.0,0.0,0.0,1.0,2033.521304,0.4917578183385484
E01003926,7.0,0.0,0.0,7.0,2372.109261,2.9509601918796267
E01003929,23.0,4.0,0.0,27.0,6550.654363,4.1217256328625504
E01003930,12.0,0.0,0.0,12.0,2704.436635,4.437153322322155
E01003932,21.0,0.0,0.0,21.0,2849.769593,7.369016797562553
E01003933,27.0,2.0,0.0,29.0,4826.913148,6.007980485834091
E01003934,23.0,4.0,0.0,27.0,4561.202231,5.919491974395642
E01003935,5.0,5.0,0.0,10.0,3012.994391,3.318957389987388
E01003936,4.0,0.0,0.0,4.0,2042.122446,1.9587464051604673
E01003937,7.0,0.0,0.0,7.0,2148.010054,3.2588301842278065
E01003938,0.0,0.0,0.0,0.0,1951.814507,0.0
E01003939,17.0,1.0,0.0,18.0,3715.516817,4.844548117140173
E01003940,0.0,0.0,0.0,0.0,1424.500986,0.0
E01003941,12.0,0.0,0.0,12.0,2238.872116,5.359841642692557
E01003942,3.0,0.0,0.0,3.0,2942.766019,1.0194490423738987
E01003943,0.0,0.0,0.0,0.0,2026.897848,0.0
E01003945,1.0,0.0,0.0,1.0,7141.830606,0.14002012301438221
E01003946,0.0,0.0,0.0,0.0,7168.777595,0.0
E01003947,0.0,0.0,0.0,0.0,2747.801076,0.0
E01003948,4.0,0.0,0.0,4.0,5842.504277,0.6846379241426784
E01003949,1.0,0.0,0.0,1.0,3413.607913,0.2929451845338513
E01003950,2.0,0.0,0.0,2.0,2982.967723,0.670473228583439
E01003951,7.0,0.0,0.0,7.0,7963.859387,0.8789708180215513
E01003952,0.0,0.0,0.0,0.0,3019.348197,0.0
E01003953,2.0,0.0,0.0,2.0,3657.182938,0.5468690065293091
E01003954,0.0,0.0,0.0,0.0,2070.974455,0.0
E01003955,2.0,0.0,0.0,2.0,2608.65805,0.766677717687069
E01003956,0.0,0.0,0.0,0.0,2422.123718,0.0
E01003957,0.0,0.0,0.0,0.0,2164.979736,0.0
E01003958,1.0,0.0,0.0,1.0,2455.88041,0.40718595088268156
E01003960,6.0,0.0,0.0,6.0,3048.888504,1.9679302775842014
E01003961,3.0,0.0,0.0,3.0,3166.961739,0.9472801527899988
E01003963,0.0,0.0,0.0,0.0,1270.19465,0.0
E01003966,9.0,0.0,0.0,9.0,2955.275148,3.0454017136410476
E01003969,12.0,0.0,0.0,12.0,4062.621158,2.9537580624198583
E01003971,0.0,0.0,0.0,0.0,1262.985808,0.0
E01003972,0.0,0.0,0.0,0.0,1634.585762,0.0
E01003973,0.0,0.0,0.0,0.0,1844.864001,0.0
E01003975,0.0,0.0,0.0,0.0,2452.488346,0.0
E01003976,6.0,0.0,0.0,6.0,2975.97724,2.0161444514273232
E01003977,1.0,0.0,0.0,1.0,2428.203802,0.41182704646798834
E01003979,5.0,0.0,0.0,5.0,3517.284066,1.4215513749181496
E01003980,9.0,0.0,0.0,9.0,3171.811032,2.8374956481329243
E01003981,4.0,2.0,0.0,6.0,3539.537122,1.6951369044011397
E01003983,6.0,0.0,0.0,6.0,2687.734096,2.232363688405581
E01003984,4.0,0.0,0.0,4.0,3733.812673,1.0712910234958646
E01003986,4.0,0.0,0.0,4.0,3194.334511,1.2522170067742162
E01003987,8.0,0.0,0.0,8.0,2913.4444,2.7458907401836807
E01003988,11.0,0.0,0.0,11.0,7299.1748,1.5070196702235437
E01003989,8.0,0.0,0.0,8.0,4174.117192,1.916572925966857
E01003990,4.0,0.0,0.0,4.0,3220.227679,1.2421481953233033
E01003991,0.0,0.0,0.0,0.0,1607.337761,0.0
E01003992,0.0,0.0,0.0,0.0,1736.630501,0.0
E01003993,4.0,0.0,0.0,4.0,1736.590507,2.303363967427239
E01003994,5.0,0.0,0.0,5.0,3295.539128,1.5172024381438327
E01003995,0.0,0.0,0.0,0.0,1305.370633,0.0
E01003997,0.0,0.0,0.0,0.0,1692.856233,0.0
E01003998,4.0,2.0,0.0,6.0,1955.178606,3.0687733497018432
E01003999,0.0,0.0,0.0,0.0,1767.797108,0.0
E01004000,0.0,0.0,0.0,0.0,3075.526823,0.0
E01004001,0.0,0.0,0.0,0.0,3005.54811,0.0
E01004002,0.0,0.0,0.0,0.0,4185.316209,0.0
E01004003,1.0,0.0,0.0,1.0,2112.376101,0.4734005462032067
E01004004,3.0,0.0,0.0,3.0,3075.723513,0.9753802600656584
E01004005,3.0,0.0,0.0,3.0,2833.804685,1.0586474134507968
E01004006,0.0,0.0,0.0,0.0,2900.924733,0.0
E01004007,0.0,0.0,0.0,0.0,1434.975845,0.0
E01004008,2.0,0.0,0.0,2.0,2446.604607,0.81745942694532
E01004010,7.0,0.0,0.0,7.0,2997.90507,2.33496386194777
E01004011,0.0,0.0,0.0,0.0,2825.741509,0.0
E01004012,4.0,0.0,0.0,4.0,2957.77613,1.352367395026614
E01004013,4.0,0.0,0.0,4.0,2245.662152,1.7812118338627103
E01004014,0.0,0.0,0.0,0.0,1869.902742,0.0
E01004015,5.0,0.0,0.0,5.0,4891.885166,1.0221008528064863
E01004016,1.0,0.0,0.0,1.0,6783.389962,0.14741891673660495
E01004017,3.0,0.0,0.0,3.0,4557.043346,0.6583215853396011
E01004018,4.0,0.0,0.0,4.0,5048.656167,0.7922900406935159
E01004019,0.0,0.0,0.0,0.0,2838.597449,0.0
E01004020,0.0,4.0,0.0,4.0,2662.503,1.50234572505646
E01004021,3.0,0.0,0.0,3.0,2986.409996,1.0045506156281965
E01004023,9.0,0.0,0.0,9.0,3325.767524,2.706142246880633
E01004024,0.0,0.0,0.0,0.0,1190.555593,0.0
E01004028,6.0,0.0,0.0,6.0,2901.885783,2.0676210053302433
E01004029,3.0,0.0,0.0,3.0,2581.483155,1.1621226325608156
E01004030,2.0,0.0,0.0,2.0,2347.062704,0.8521289169613936
E01004031,34.0,0.0,0.0,34.0,6018.97283,5.648804365843931
E01004032,0.0,0.0,0.0,0.0,2420.870227,0.0
E01004033,2.0,0.0,0.0,2.0,3738.273792,0.5350062920163982
E01004034,14.0,0.0,0.0,14.0,2863.455541,4.889197614400818
E01004035,1.0,0.0,0.0,1.0,2500.147393,0.3999764185102986
E01004036,3.0,0.0,0.0,3.0,1498.23825,2.002351762144639
E01004037,0.0,0.0,0.0,0.0,2966.55902,0.0
E01004038,7.0,0.0,0.0,7.0,4172.723866,1.6775612824603812
E01004039,4.0,0.0,0.0,4.0,2499.720356,1.600178992181636
E01004040,11.0,0.0,0.0,11.0,2789.658347,3.9431351913862165
E01004041,1.0,0.0,0.0,1.0,1999.815904,0.5000460282368072
E01004042,3.0,0.0,0.0,3.0,3136.079602,0.9566083711927412
E01004043,4.0,0.0,0.0,4.0,2612.059562,1.531358648245097
E01004044,3.0,0.0,0.0,3.0,1290.256611,2.3251188751320417
E01004045,3.0,0.0,0.0,3.0,1410.910168,2.1262870365819064
E01004046,1.0,0.0,0.0,1.0,2339.722143,0.4274011779526079
E01004047,2.0,0.0,0.0,2.0,2430.387622,0.8229140001767175
E01004048,3.0,0.0,0.0,3.0,4389.934328,0.6833815214194248
E01004049,2.0,0.0,0.0,2.0,2319.838253,0.8621290718926687
E01004050,1.0,0.0,0.0,1.0,3038.696033,0.3290885265061324
E01004051,3.0,0.0,0.0,3.0,3627.94167,0.8269151692287269
E01004052,3.0,0.0,0.0,3.0,3209.550912,0.9347102078310948
E01004053,0.0,0.0,0.0,0.0,2697.74467,0.0
E01004054,0.0,0.0,0.0,0.0,2599.858416,0.0
E01004055,0.0,0.0,0.0,0.0,2344.137798,0.0
E01004056,0.0,0.0,0.0,0.0,3276.083592,0.0
E01004057,1.0,0.0,0.0,1.0,4408.042848,0.2268580489079674
E01004058,0.0,0.0,0.0,0.0,2403.790779,0.0
E01004059,2.0,0.0,0.0,2.0,4017.035482,0.49787959527911385
E01004060,7.0,0.0,0.0,7.0,2228.983797,3.1404445422265224
E01004061,0.0,0.0,0.0,0.0,3368.244955,0.0
E01004062,3.0,0.0,0.0,3.0,3552.144846,0.844560154515726
E01004063,0.0,0.0,0.0,0.0,3578.890745,0.0
E01004064,6.0,0.0,0.0,6.0,3960.876077,1.5148163899498845
E01004065,0.0,0.0,0.0,0.0,2296.780192,0.0
E01004066,1.0,0.0,0.0,1.0,2870.836414,0.34833054057812995
E01004067,16.0,2.0,0.0,18.0,4343.27213,4.144340824437357
E01004068,0.0,0.0,0.0,0.0,4006.474073,0.0
E01004069,11.0,0.0,0.0,11.0,7652.436509,1.4374506716995226
E01004070,4.0,0.0,0.0,4.0,5236.343738,0.7638917917042214
E01004071,1.0,0.0,0.0,1.0,2514.987366,0.39761631152464405
E01004072,3.0,0.0,0.0,3.0,3492.247736,0.8590455851898361
E01004073,3.0,0.0,0.0,3.0,3016.001802,0.9946943659021064
E01004074,4.0,1.0,0.0,5.0,4961.78543,1.0077017780271085
E01004075,9.0,0.0,0.0,9.0,6349.703968,1.4173889122007017
E01004076,0.0,0.0,0.0,0.0,33166.01017,0.0
E01004077,2.0,0.0,0.0,2.0,5307.12049,0.3768521939097712
E01004078,0.0,0.0,0.0,0.0,4865.857837,0.0
E01004079,0.0,0.0,0.0,0.0,5905.770848,0.0
E01004080,0.0,0.0,0.0,0.0,4336.138181,0.0
E01004081,0.0,0.0,0.0,0.0,3517.336368,0.0
E01004082,0.0,0.0,0.0,0.0,4235.167168,0.0
E01004083,0.0,0.0,0.0,0.0,2451.147498,0.0
E01004084,0.0,0.0,0.0,0.0,6013.705243,0.0
E01004085,1.0,0.0,0.0,1.0,6819.632056,0.14663547707389685
E01004086,2.0,0.0,0.0,2.0,6984.417703,0.28635171678534416
E01004087,0.0,0.0,0.0,0.0,4462.226002,0.0
E01004088,0.0,0.0,0.0,0.0,3791.582078,0.0
E01004089,1.0,0.0,0.0,1.0,2298.27738,0.43510848982031924
E01004090,0.0,0.0,0.0,0.0,3879.747213,0.0
E01004091,0.0,0.0,0.0,0.0,4376.510976,0.0
E01004092,0.0,0.0,0.0,0.0,6992.288725,0.0
E01004093,0.0,0.0,0.0,0.0,4478.407557,0.0
E01004094,0.0,0.0,0.0,0.0,5661.989364,0.0
E01004095,0.0,0.0,0.0,0.0,4498.956401,0.0
E01004096,0.0,0.0,0.0,0.0,2179.843465,0.0
E01004097,0.0,0.0,0.0,0.0,3842.205425,0.0
E01004098,0.0,0.0,0.0,0.0,3496.834316,0.0
E01004099,2.0,0.0,0.0,2.0,6177.452287,0.3237580651507183
E01004100,0.0,0.0,0.0,0.0,4513.343666,0.0
E01004101,0.0,0.0,0.0,0.0,3934.434626,0.0
E01004102,2.0,0.0,0.0,2.0,5285.795207,0.3783725857088432
E01004103,2.0,0.0,0.0,2.0,3803.305183,0.5258584057202648
E01004104,0.0,0.0,0.0,0.0,4426.3429,0.0
E01004105,0.0,0.0,0.0,0.0,5943.429061,0.0
E01004106,0.0,0.0,0.0,0.0,8872.096346,0.0
E01004107,0.0,0.0,0.0,0.0,3724.351516,0.0
E01004108,4.0,0.0,0.0,4.0,21306.52791,0.1877358909389756
E01004109,0.0,0.0,0.0,0.0,5194.742114,0.0
E01004110,2.0,0.0,0.0,2.0,7485.004876,0.2672008947399382
E01004111,2.0,0.0,0.0,2.0,5608.997329,0.35656996833631405
E01004112,2.0,0.0,0.0,2.0,6456.688965,0.3097562869826114
E01004114,0.0,0.0,0.0,0.0,9050.717987,0.0
E01004115,1.0,0.0,0.0,1.0,5661.390206,0.1766350602260536
E01004116,0.0,0.0,0.0,0.0,4608.962397,0.0
E01004117,0.0,0.0,0.0,0.0,4790.455113,0.0
E01004118,4.0,0.0,0.0,4.0,5476.415007,0.7304048350768096
E01004119,0.0,0.0,0.0,0.0,5223.520824,0.0
E01004120,2.0,0.0,0.0,2.0,3396.513647,0.588839088506686
E01004121,0.0,0.0,0.0,0.0,4852.719174,0.0
E01004122,0.0,0.0,0.0,0.0,3951.10132,0.0
E01004123,11.0,0.0,0.0,11.0,5864.63278,1.8756502602367544
E01004124,0.0,0.0,0.0,0.0,3012.243514,0.0
E01004125,0.0,0.0,0.0,0.0,2630.118977,0.0
E01004126,0.0,0.0,0.0,0.0,2558.949383,0.0
E01004127,0.0,0.0,0.0,0.0,3999.622382,0.0
E01004128,2.0,0.0,0.0,2.0,2981.900893,0.6707131027375832
E01004129,10.0,0.0,0.0,10.0,4843.397301,2.0646664682939253
E01004130,16.0,0.0,0.0,16.0,10390.7848,1.5398259426949157
E01004131,0.0,0.0,0.0,0.0,5044.187858,0.0
E01004132,0.0,0.0,0.0,0.0,5144.260301,0.0
E01004133,0.0,0.0,0.0,0.0,6118.629554,0.0
E01004134,6.0,0.0,0.0,6.0,5524.446078,1.086081738383473
E01004135,0.0,0.0,0.0,0.0,3471.54636,0.0
E01004136,0.0,0.0,0.0,0.0,3874.656255,0.0
E01004137,9.0,0.0,0.0,9.0,4521.321667,1.9905683919126471
E01004138,0.0,0.0,0.0,0.0,3593.16137,0.0
E01004139,0.0,0.0,0.0,0.0,3340.576046,0.0
E01004140,3.0,0.0,0.0,3.0,2640.334795,1.1362195452186963
E01004141,0.0,0.0,0.0,0.0,2751.103076,0.0
E01004143,0.0,0.0,0.0,0.0,2454.300036,0.0
E01004144,2.0,0.0,0.0,2.0,5104.792411,0.39178870343293964
E01004145,2.0,0.0,0.0,2.0,7870.40261,0.2541166061134959
E01004146,2.0,0.0,0.0,2.0,4059.713419,0.4926456115448281
E01004147,0.0,0.0,0.0,0.0,4540.28699,0.0
E01004148,5.0,0.0,0.0,5.0,3569.258884,1.4008510344860712
E01004149,1.0,0.0,0.0,1.0,4626.033523,0.21616791037681374
E01004150,0.0,0.0,0.0,0.0,3157.364137,0.0
E01004151,0.0,0.0,0.0,0.0,3622.817053,0.0
E01004152,2.0,0.0,0.0,2.0,4846.443791,0.41267372247544964
E01004153,0.0,0.0,0.0,0.0,3483.895241,0.0
E01004154,0.0,0.0,0.0,0.0,4326.075828,0.0
E01004155,0.0,0.0,0.0,0.0,4231.075767,0.0
E01004156,0.0,0.0,0.0,0.0,4177.128109,0.0
E01004157,1.0,0.0,0.0,1.0,4048.239259,0.24702097282832564
E01004158,0.0,0.0,0.0,0.0,4575.117301,0.0
E01004159,3.0,0.0,0.0,3.0,4331.700416,0.6925686709355295
E01004160,0.0,0.0,0.0,0.0,3208.633147,0.0
E01004161,0.0,0.0,0.0,0.0,3813.23404,0.0
E01004162,0.0,0.0,0.0,0.0,3045.324424,0.0
E01004163,0.0,0.0,0.0,0.0,5606.676497,0.0
E01004164,0.0,0.0,0.0,0.0,5213.825957,0.0
E01004165,2.0,0.0,0.0,2.0,4709.996851,0.42462873400337225
E01004166,2.0,0.0,0.0,2.0,4204.959257,0.47562886529057274
E01004167,0.0,0.0,0.0,0.0,3164.01796,0.0
E01004168,0.0,0.0,0.0,0.0,4177.918776,0.0
E01004169,0.0,0.0,0.0,0.0,2534.246639,0.0
E01004170,2.0,0.0,0.0,2.0,4567.555477,0.4378709815504229
E01004171,1.0,0.0,0.0,1.0,4845.498375,0.20637712008313283
E01004172,0.0,0.0,0.0,0.0,3849.07375,0.0
E01004173,0.0,0.0,0.0,0.0,3730.894576,0.0
E01004174,0.0,0.0,0.0,0.0,3181.66705,0.0
E01004175,4.0,0.0,0.0,4.0,3363.67649,1.189175002974201
E01004176,0.0,0.0,0.0,0.0,3483.090325,0.0
E01004177,3.0,0.0,0.0,3.0,3887.032484,0.7717969974135158
E01004178,4.0,0.0,0.0,4.0,4631.484131,0.8636540441165985
E01004179,0.0,0.0,0.0,0.0,3430.232392,0.0
E01004180,0.0,0.0,0.0,0.0,6478.906719,0.0
E01004181,0.0,0.0,0.0,0.0,4093.441538,0.0
E01004182,0.0,0.0,0.0,0.0,2351.941257,0.0
E01004183,0.0,0.0,0.0,0.0,3659.711848,0.0
E01004184,2.0,0.0,0.0,2.0,2796.132518,0.715273681460043
E01004185,0.0,0.0,0.0,0.0,4682.238632,0.0
E01004186,2.0,0.0,0.0,2.0,3748.578229,0.5335356174582319
E01004187,0.0,0.0,0.0,0.0,4112.656432,0.0
E01004189,0.0,0.0,0.0,0.0,3960.177355,0.0
E01004190,2.0,0.0,0.0,2.0,4093.994997,0.4885203820389524
E01004191,4.0,0.0,0.0,4.0,3954.179517,1.011587861098113
E01004192,0.0,0.0,0.0,0.0,4014.169811,0.0
